Unnamed: 0,game_date,home_team,away_team,is_day_game,home_score,away_score,venue,venue_name,city,state,away_pa,away_1b,away_2b,away_3b,away_hr,away_fo,away_so,away_bb,away_hbp,home_pa,home_1b,home_2b,home_3b,home_hr,home_fo,home_so,home_bb,home_hbp,latitude,longitude,distance,BABIP,BABIP_average,HOU_score,HOU_AvgPoint
20719,2008-07-04,ATL,HOU,False,6,2,ATL02,Turner Field,Atlanta,GA,35,5,1,0,0,17,8,4,0,35,6,0,1,1,21,1,4,1,33.749,-84.388,1128.2636558355653,0.2608695652173913,0.2624415305574726,2,2.0
20766,2008-07-07,PIT,HOU,False,10,7,PIT08,PNC Park,Pittsburgh,PA,39,6,2,0,1,19,8,3,0,41,9,2,1,2,18,4,5,0,40.4406,-79.9959,839.5812274249121,0.25925925925925924,0.19400352733686066,7,7.0
20822,2008-07-11,WAS,HOU,False,10,0,WAS11,Nationals Park,Washington,DC,35,8,1,0,0,20,6,0,0,39,6,3,0,3,19,3,5,0,38.9072,-77.0369,305.2694089073363,0.3103448275862069,0.33801617709663684,0,0.0
20869,2008-07-18,HOU,CHN,False,2,1,HOU03,Minute Maid Park,Houston,TX,32,1,2,0,1,23,4,1,0,33,4,2,1,1,17,6,2,0,29.7604,-95.3698,1961.0920236343343,0.25,0.27346560846560847,2,2.0
20962,2008-07-25,MIL,HOU,False,1,3,MIL06,Miller Park,Milwaukee,WI,37,8,1,0,0,19,6,3,0,35,2,3,0,0,17,9,3,1,43.0389,-87.9065,1618.8722925866018,0.32142857142857145,0.33590102707749764,3,3.0
21006,2008-07-28,HOU,CIN,False,5,4,HOU03,Minute Maid Park,Houston,TX,35,6,1,0,1,21,5,1,0,34,6,2,0,1,20,3,2,0,29.7604,-95.3698,1618.8722925866018,0.25,0.19449157696284133,5,5.0
21103,2008-08-04,CHN,HOU,False,0,2,CHI11,Wrigley Field,Chicago,IL,31,5,0,0,0,13,11,2,0,28,4,1,0,0,15,7,1,0,41.8781,-87.6298,1515.8051067847966,0.2777777777777778,0.21950830140485314,2,2.0
21143,2008-08-07,CIN,HOU,False,4,7,CIN09,Great American Ballpark,Cincinnati,OH,43,7,5,0,1,25,2,3,0,43,9,2,1,1,18,7,5,0,39.1031,-84.512,405.8047375471237,0.2972972972972973,0.2983983983983984,7,7.0
21199,2008-08-11,HOU,SFN,False,3,1,HOU03,Minute Maid Park,Houston,TX,32,1,3,0,0,14,10,3,1,33,5,1,0,1,20,3,2,1,29.7604,-95.3698,1436.8750340214951,0.19230769230769232,0.2501468901468901,3,3.0
21295,2008-08-18,MIL,HOU,False,9,3,MIL06,Miller Park,Milwaukee,WI,40,8,1,0,2,18,9,2,0,39,7,3,0,1,14,10,3,1,43.0389,-87.9065,1618.8722925866018,0.25925925925925924,0.2637485970819304,3,3.0
21346,2008-08-22,NYN,HOU,False,3,0,NYC17,Shea Stadium,New York,NY,36,6,2,0,0,19,8,1,0,28,3,0,0,1,18,6,0,0,40.7128,-74.006,1178.1038277848047,0.2962962962962963,0.22324074074074074,0,0.0
21398,2008-08-26,HOU,CIN,False,1,2,HOU03,Minute Maid Park,Houston,TX,33,3,1,0,1,14,12,2,0,31,5,0,0,0,21,3,2,0,29.7604,-95.3698,2281.3448196669424,0.19230769230769232,0.18406483867010182,1,1.0
21481,2008-09-01,CHN,HOU,True,0,3,CHI11,Wrigley Field,Chicago,IL,37,5,1,1,0,15,11,4,0,30,4,0,0,0,23,3,0,0,41.8781,-87.6298,1515.8051067847966,0.3181818181818182,0.3053198653198653,3,3.0
21530,2008-09-05,COL,HOU,False,5,3,DEN02,Coors Field,Denver,CO,36,5,1,0,0,19,8,1,2,36,6,0,0,1,15,9,4,1,39.7392,-104.9903,1477.703935422987,0.24,0.293166144200627,3,3.0
21572,2008-09-08,HOU,PIT,False,3,2,HOU03,Minute Maid Park,Houston,TX,36,5,1,0,0,16,10,4,0,34,6,1,0,1,13,10,3,0,29.7604,-95.3698,1413.6448443865136,0.3,0.30745920745920746,3,3.0
21652,2008-09-14,HOU,CHN,False,0,5,MIL06,Miller Park,Milwaukee,WI,35,4,2,0,1,21,6,1,0,28,0,0,0,0,16,10,1,1,43.0389,-87.9065,1618.8722925866018,0.0,0.027777777777777776,0,0.0
21681,2008-09-16,FLO,HOU,False,5,1,MIA01,Sun Life Stadium,Miami,FL,33,4,1,0,0,22,6,0,0,36,4,3,1,1,11,13,2,1,25.7617,-80.1918,2045.0758078174931,0.18518518518518517,0.14228395061728394,1,1.0
21724,2008-09-19,PIT,HOU,False,1,5,PIT08,PNC Park,Pittsburgh,PA,37,5,1,0,0,18,5,8,0,33,3,0,0,1,20,7,2,0,40.4406,-79.9959,1632.3199353559494,0.25,0.3349462365591398,5,5.0
21772,2008-09-23,HOU,CIN,False,1,2,HOU03,Minute Maid Park,Houston,TX,38,8,0,1,0,18,8,3,0,34,4,2,0,1,14,10,2,1,29.7604,-95.3698,1829.8898379267123,0.25,0.2801047583656279,1,1.0
21916,2009-04-10,SLN,HOU,False,5,3,STL10,Busch Stadium III,St. Louis,MO,38,8,2,0,1,20,4,3,0,38,3,2,0,1,17,6,8,1,38.627,-90.1994,1094.0998481890863,0.3,0.2317948717948718,3,3.0
21959,2009-04-13,PIT,HOU,True,7,0,PIT08,PNC Park,Pittsburgh,PA,33,2,2,0,0,22,5,2,0,42,7,5,0,2,21,2,5,0,40.4406,-79.9959,897.4133453756724,0.15384615384615385,0.21466464569912846,0,0.0
22001,2009-04-17,HOU,CIN,False,1,2,HOU03,Minute Maid Park,Houston,TX,36,4,2,0,1,20,5,4,0,35,4,0,0,0,21,3,7,0,29.7604,-95.3698,1829.8898379267123,0.16,0.2456869306557124,1,1.0
22135,2009-04-27,CIN,HOU,False,1,4,CIN09,Great American Ballpark,Cincinnati,OH,36,7,2,0,1,18,7,1,0,35,5,3,0,0,22,3,2,0,39.1031,-84.512,1436.8750340214951,0.2962962962962963,0.19797178130511464,4,4.0
22184,2009-05-01,ATL,HOU,False,7,2,ATL02,Turner Field,Atlanta,GA,39,8,1,1,0,20,6,3,0,35,6,1,0,1,20,4,3,0,33.749,-84.388,595.4519203436965,0.3333333333333333,0.326984126984127,2,2.0
22233,2009-05-04,WAS,HOU,False,9,4,WAS11,Nationals Park,Washington,DC,36,6,4,0,0,22,2,2,0,47,12,3,0,0,15,8,8,1,38.9072,-77.0369,872.7342523123148,0.3125,0.32291666666666663,4,4.0
22259,2009-05-06,HOU,CHN,False,3,6,HOU03,Minute Maid Park,Houston,TX,40,4,2,1,1,19,9,4,0,37,6,1,0,1,21,5,3,0,29.7604,-95.3698,1961.0920236343343,0.21428571428571427,0.24762845849802373,3,3.0
22336,2009-05-12,COL,HOU,False,12,1,DEN02,Coors Field,Denver,CO,35,8,0,0,0,22,5,0,0,41,5,3,0,4,18,7,4,0,39.7392,-104.9903,1413.6448443865136,0.26666666666666666,0.36666666666666664,1,1.0
22390,2009-05-16,CHN,HOU,True,5,4,CHI11,Wrigley Field,Chicago,IL,39,7,0,0,2,17,8,4,1,37,5,2,0,1,18,8,3,0,41.8781,-87.6298,1477.703935422987,0.20833333333333334,0.2128623188405797,4,4.0
22430,2009-05-19,HOU,MIL,False,2,4,HOU03,Minute Maid Park,Houston,TX,36,5,1,0,0,19,6,5,0,37,5,2,0,1,21,5,1,2,29.7604,-95.3698,1515.8051067847966,0.21428571428571427,0.22510175010175013,2,2.0
22519,2009-05-25,CIN,HOU,True,8,5,CIN09,Great American Ballpark,Cincinnati,OH,41,9,3,1,1,19,4,4,0,43,11,2,0,0,17,8,5,0,39.1031,-84.512,1436.8750340214951,0.375,0.29017667092379734,5,5.0
22573,2009-05-29,PIT,HOU,False,1,6,PIT08,PNC Park,Pittsburgh,PA,42,11,3,0,1,16,7,4,0,35,5,2,0,0,22,4,2,0,40.4406,-79.9959,413.56383279700407,0.43333333333333335,0.3252873563218391,6,6.0
22614,2009-06-01,HOU,COL,False,4,1,HOU03,Minute Maid Park,Houston,TX,37,6,1,0,1,18,9,2,0,32,9,0,0,1,16,4,2,0,29.7604,-95.3698,1829.8898379267123,0.32,0.28465550041356497,4,4.0
22759,2009-06-12,ARI,HOU,False,8,1,PHO01,Chase Field,Phoenix,AZ,30,1,0,0,1,19,7,2,0,41,6,4,0,3,16,7,5,0,33.4484,-112.074,1632.1668815292296,0.0,0.1308876811594203,1,1.0
22819,2009-06-16,TEX,HOU,False,6,1,ARL02,Rangers Ballpark in Arlington,Arlington,TX,33,3,1,0,1,18,6,4,0,38,5,1,0,3,17,7,5,0,32.7357,-97.1081,1395.2458129497338,0.13636363636363635,0.23597873900293256,1,1.0
22861,2009-06-19,MIN,HOU,False,5,2,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,33,4,0,0,1,15,9,4,0,35,6,4,0,0,17,4,4,0,44.9778,-93.265,1400.8935319256173,0.15789473684210525,0.2185859949017844,2,2.0
22900,2009-06-23,HOU,KCA,False,1,2,HOU03,Minute Maid Park,Houston,TX,35,3,2,0,1,18,8,3,0,36,10,0,0,0,19,7,0,0,29.7604,-95.3698,1702.1248427319183,0.3448275862068966,0.25908662431650936,1,1.0
22989,2009-06-29,SDN,HOU,False,1,3,SAN02,Petco Park,San Diego,CA,34,8,0,0,1,22,3,0,0,31,0,2,0,0,18,8,2,1,32.7157,-117.1611,2093.8537196175917,0.23333333333333334,0.23273809523809524,3,3.0
23042,2009-07-03,SFN,HOU,False,13,0,SFO03,Oracle Park,San Francisco,CA,32,4,0,0,0,22,5,1,0,43,8,3,2,2,18,6,3,1,37.7749,-122.4194,737.6094833852729,0.15384615384615385,0.150664767331434,0,0.0
23084,2009-07-06,HOU,PIT,False,4,1,HOU03,Minute Maid Park,Houston,TX,32,3,1,0,0,19,6,3,0,35,4,2,2,0,17,5,5,0,29.7604,-95.3698,2643.0458529405155,0.32,0.32493631176810905,4,4.0
23183,2009-07-16,LAN,HOU,False,0,3,LOS03,Dodger Stadium,Los Angeles,CA,36,5,1,0,1,18,8,3,0,36,7,1,0,0,17,8,3,0,34.0522,-118.2437,2206.264028358936,0.20833333333333334,0.24527691511387165,3,3.0
23234,2009-07-20,HOU,SLN,False,3,2,HOU03,Minute Maid Park,Houston,TX,36,7,2,0,0,18,7,2,0,29,2,2,0,1,16,6,2,0,29.7604,-95.3698,2206.264028358936,0.15,0.28122070581748,3,3.0
23331,2009-07-27,CHN,HOU,False,5,1,CHI11,Wrigley Field,Chicago,IL,49,4,2,1,1,24,11,6,0,51,4,3,0,2,24,9,9,0,41.8781,-87.6298,1515.8051067847966,0.1935483870967742,0.21800432165457634,1,1.0
23392,2009-07-31,SLN,HOU,False,4,3,STL10,Busch Stadium III,St. Louis,MO,41,7,3,0,0,17,8,5,1,34,7,1,1,1,15,6,2,1,38.627,-90.1994,422.1331192500267,0.37037037037037035,0.2927689594356261,3,3.0
23431,2009-08-03,HOU,SFN,False,4,3,HOU03,Minute Maid Park,Houston,TX,40,9,2,0,0,18,8,2,1,32,3,1,2,2,19,5,0,0,29.7604,-95.3698,1094.0998481890863,0.16,0.22465252839726893,4,4.0
23527,2009-08-10,FLO,HOU,False,8,6,MIA01,Sun Life Stadium,Miami,FL,42,7,2,0,1,22,6,4,0,39,8,2,0,0,18,4,7,0,25.7617,-80.1918,1556.7944991212414,0.25806451612903225,0.2862282062210087,6,6.0
23579,2009-08-14,MIL,HOU,False,11,2,MIL06,Miller Park,Milwaukee,WI,37,5,1,0,0,14,14,3,0,43,8,3,0,3,14,9,6,0,43.0389,-87.9065,2045.0758078174931,0.3,0.20427807486631014,2,2.0
23628,2009-08-18,HOU,FLO,False,2,6,HOU03,Minute Maid Park,Houston,TX,40,7,1,0,3,20,6,2,1,30,1,1,0,1,17,10,0,0,29.7604,-95.3698,1618.8722925866018,0.05263157894736842,0.2356249318949548,2,2.0
23730,2009-08-25,SLN,HOU,False,1,0,STL10,Busch Stadium III,St. Louis,MO,31,2,1,0,0,22,5,1,0,28,2,1,0,0,17,7,1,0,38.627,-90.1994,1094.0998481890863,0.12,0.2105069124423963,0,0.0
23766,2009-08-28,ARI,HOU,False,14,7,PHO01,Chase Field,Phoenix,AZ,38,1,3,1,2,17,11,2,1,43,10,3,0,3,16,6,5,0,33.4484,-112.074,2043.754051675069,0.13636363636363635,0.22853146853146855,7,7.0
23811,2009-08-31,CHN,HOU,False,3,5,CHI11,Wrigley Field,Chicago,IL,39,6,1,0,1,9,15,7,0,35,5,1,0,1,22,5,1,0,41.8781,-87.6298,2336.340987950822,0.375,0.2933950617283951,5,5.0
23866,2009-09-04,HOU,PHI,False,7,0,HOU03,Minute Maid Park,Houston,TX,36,7,1,0,0,17,9,0,2,38,8,2,0,2,17,6,1,2,29.7604,-95.3698,1515.8051067847966,0.2962962962962963,0.257176031032103,7,7.0
24005,2009-09-14,CIN,HOU,False,3,1,CIN09,Great American Ballpark,Cincinnati,OH,34,5,2,0,0,20,6,0,1,33,4,2,0,1,12,11,3,0,39.1031,-84.512,1436.8750340214951,0.25925925925925924,0.17492906985660608,1,1.0
24058,2009-09-18,MIL,HOU,False,3,2,MIL06,Miller Park,Milwaukee,WI,36,7,0,0,1,18,8,2,0,35,4,3,0,0,13,10,4,1,43.0389,-87.9065,521.9087934522723,0.24,0.21804713804713804,2,2.0
24100,2009-09-21,HOU,SLN,False,3,7,HOU03,Minute Maid Park,Houston,TX,39,10,3,0,2,18,6,0,0,33,3,1,0,2,18,8,1,0,29.7604,-95.3698,1618.8722925866018,0.09090909090909091,0.1979020710904769,3,3.0
24195,2009-09-28,PHI,HOU,False,2,8,PHI13,Citizens Bank Park,Philadelphia,PA,45,13,2,0,0,19,6,4,1,35,2,1,1,0,21,5,4,1,39.9526,-75.1652,2156.2708671970017,0.4411764705882353,0.2848972922502334,8,8.0
24249,2009-10-02,NYN,HOU,False,7,1,NYC20,Citi Field,New York,NY,31,4,2,0,0,17,8,0,0,38,9,2,1,2,17,6,1,0,40.7128,-74.006,129.61277152662177,0.2608695652173913,0.21778089449898705,1,1.0
24300,2010-04-05,HOU,SFN,False,2,5,HOU03,Minute Maid Park,Houston,TX,37,8,1,0,1,19,6,2,0,36,7,2,0,0,18,9,0,0,29.7604,-95.3698,2281.3448196669424,0.3333333333333333,0.25891675374434,2,2.0
24394,2010-04-12,SLN,HOU,True,5,0,STL10,Busch Stadium III,St. Louis,MO,32,7,0,0,0,17,7,1,0,36,7,2,1,1,19,2,4,0,38.627,-90.1994,1094.0998481890863,0.2916666666666667,0.2422542735042735,0,0.0
24439,2010-04-16,CHN,HOU,True,7,2,CHI11,Wrigley Field,Chicago,IL,34,5,0,1,0,19,8,0,1,36,5,4,1,1,18,4,3,0,41.8781,-87.6298,422.1331192500267,0.24,0.22320987654320987,2,2.0
24494,2010-04-20,HOU,FLO,False,7,5,HOU03,Minute Maid Park,Houston,TX,36,8,1,0,1,23,3,0,0,37,5,3,0,1,23,2,3,0,29.7604,-95.3698,1515.8051067847966,0.22580645161290322,0.28618044920192237,7,7.0
24628,2010-04-30,ATL,HOU,False,4,2,ATL02,Turner Field,Atlanta,GA,31,4,0,0,0,18,7,1,1,34,4,0,0,2,16,7,5,0,33.749,-84.388,1128.2636558355653,0.18181818181818182,0.23812841054220366,2,2.0
24673,2010-05-03,HOU,ARI,False,1,9,HOU03,Minute Maid Park,Houston,TX,45,9,2,0,1,16,10,6,1,38,5,3,0,0,20,6,3,1,29.7604,-95.3698,1128.2636558355653,0.2857142857142857,0.18534013605442176,1,1.0
24782,2010-05-11,SLN,HOU,False,3,6,STL10,Busch Stadium III,St. Louis,MO,37,6,1,0,2,21,5,0,2,38,10,1,0,0,20,4,3,0,38.627,-90.1994,1094.0998481890863,0.17857142857142858,0.2069664902998236,6,6.0
24820,2010-05-14,SFN,HOU,False,8,2,SFO03,Oracle Park,San Francisco,CA,35,5,1,0,1,21,5,2,0,41,8,3,1,0,14,9,5,1,37.7749,-122.4194,2802.534021839598,0.18518518518518517,0.21172839506172839,2,2.0
24862,2010-05-17,LAN,HOU,False,6,2,LOS03,Dodger Stadium,Los Angeles,CA,32,6,0,0,0,17,9,0,0,35,4,3,2,0,21,2,3,0,34.0522,-118.2437,559.1205770615534,0.2608695652173913,0.23388305847076463,2,2.0
24890,2010-05-19,HOU,COL,False,7,3,HOU03,Minute Maid Park,Houston,TX,38,4,1,0,1,20,6,6,0,39,10,2,0,1,18,6,2,0,29.7604,-95.3698,2206.264028358936,0.36666666666666664,0.2162774327122153,7,7.0
24971,2010-05-25,MIL,HOU,False,6,1,MIL06,Miller Park,Milwaukee,WI,36,5,2,0,0,19,7,3,0,38,9,1,0,2,17,5,3,1,43.0389,-87.9065,1618.8722925866018,0.2692307692307692,0.29252136752136754,1,1.0
25011,2010-05-28,CIN,HOU,False,15,6,CIN09,Great American Ballpark,Cincinnati,OH,43,8,3,0,1,17,9,5,0,48,12,3,1,3,16,8,5,0,39.1031,-84.512,521.9087934522723,0.35714285714285715,0.2848595848595849,6,6.0
25054,2010-05-31,HOU,WAS,True,4,14,HOU03,Minute Maid Park,Houston,TX,47,9,3,0,2,18,9,6,0,39,5,0,1,1,25,2,4,1,29.7604,-95.3698,1436.8750340214951,0.16129032258064516,0.2465709989347364,4,4.0
25148,2010-06-07,COL,HOU,False,5,1,DEN02,Coors Field,Denver,CO,36,9,0,0,0,20,4,3,0,35,7,3,1,0,20,2,2,0,39.7392,-104.9903,1413.6448443865136,0.3103448275862069,0.23239783670818154,1,1.0
25200,2010-06-11,NYA,HOU,False,4,3,NYC21,Yankee Stadium II,New York,NY,33,3,1,0,0,21,7,1,0,31,4,1,0,0,16,7,3,0,40.7128,-74.006,2619.055423433747,0.16,0.19999999999999998,3,3.0
25248,2010-06-15,KCA,HOU,False,15,7,KAN06,Kauffman Stadium,Kansas City,MO,40,6,4,0,1,22,4,3,0,47,16,4,0,0,18,5,4,0,39.0997,-94.5786,1759.8610389576818,0.28125,0.2528409090909091,7,7.0
25294,2010-06-18,HOU,TEX,False,3,9,HOU03,Minute Maid Park,Houston,TX,45,6,3,2,1,19,7,7,0,37,7,2,0,0,19,8,1,0,29.7604,-95.3698,1041.001459501191,0.32142857142857145,0.2736319074038372,3,3.0
25381,2010-06-25,TEX,HOU,False,4,7,ARL02,Rangers Ballpark in Arlington,Arlington,TX,47,7,6,0,1,22,6,5,0,44,12,1,0,0,22,6,3,0,32.7357,-97.1081,369.79434587527106,0.34285714285714286,0.22672949239665882,7,7.0
25427,2010-06-28,MIL,HOU,False,5,9,MIL06,Miller Park,Milwaukee,WI,47,10,3,0,1,18,9,6,0,38,10,1,0,1,13,12,1,0,43.0389,-87.9065,1399.6874137635562,0.3870967741935484,0.3162243762911171,9,9.0
25469,2010-07-01,SDN,HOU,False,3,6,SAN02,Petco Park,San Diego,CA,48,6,1,1,1,24,6,9,0,40,5,2,1,0,23,6,3,0,32.7157,-117.1611,2793.817645228968,0.21875,0.1925843253968254,6,6.0
25537,2010-07-06,HOU,PIT,False,6,2,HOU03,Minute Maid Park,Houston,TX,36,5,1,0,0,16,12,2,0,37,8,2,0,2,20,3,2,0,29.7604,-95.3698,2093.8537196175917,0.26666666666666666,0.18956182706182703,6,6.0
25633,2010-07-16,PIT,HOU,False,2,5,PIT08,PNC Park,Pittsburgh,PA,37,5,2,0,1,16,11,2,0,33,4,2,0,0,22,4,1,0,40.4406,-79.9959,1829.8898379267123,0.2608695652173913,0.18677337155598026,5,5.0
25675,2010-07-19,CHN,HOU,False,5,11,CHI11,Wrigley Field,Chicago,IL,49,11,3,1,2,22,4,6,0,35,4,4,0,2,21,3,1,0,41.8781,-87.6298,658.5183404839091,0.35135135135135137,0.2694980694980695,11,11.0
25732,2010-07-23,HOU,CIN,False,4,6,HOU03,Minute Maid Park,Houston,TX,40,7,2,0,1,16,9,4,1,41,9,2,0,1,20,6,3,0,29.7604,-95.3698,1515.8051067847966,0.3225806451612903,0.2589384810283031,4,4.0
25873,2010-08-02,SLN,HOU,False,4,9,STL10,Busch Stadium III,St. Louis,MO,44,9,3,0,0,19,7,5,1,36,5,1,0,1,21,4,4,0,38.627,-90.1994,1094.0998481890863,0.3870967741935484,0.36130328878515927,9,9.0
25927,2010-08-06,MIL,HOU,False,6,5,MIL06,Miller Park,Milwaukee,WI,43,9,3,0,0,21,6,4,0,39,7,3,0,1,17,8,3,0,43.0389,-87.9065,527.0871857228763,0.36363636363636365,0.36135549038774845,5,5.0
25965,2010-08-09,HOU,ATL,False,10,4,HOU03,Minute Maid Park,Houston,TX,36,3,2,0,2,22,4,3,0,40,8,3,0,0,19,6,3,1,29.7604,-95.3698,1618.8722925866018,0.36666666666666664,0.24912811493289802,10,10.0
26112,2010-08-20,FLO,HOU,False,9,0,MIA01,Sun Life Stadium,Miami,FL,30,1,2,0,0,19,7,1,0,36,7,3,0,2,15,7,2,0,25.7617,-80.1918,1556.7944991212414,0.13636363636363635,0.20418470418470416,0,0.0
26155,2010-08-23,PHI,HOU,False,2,3,PHI13,Citizens Bank Park,Philadelphia,PA,36,9,1,0,0,15,11,0,0,37,8,1,0,1,16,9,2,0,39.9526,-75.1652,1645.5408651907053,0.4,0.2706827964001565,3,3.0
26209,2010-08-27,NYN,HOU,False,2,1,NYC20,Citi Field,New York,NY,35,8,1,0,0,18,6,2,0,32,3,0,0,0,20,3,5,1,40.7128,-74.006,129.61277152662177,0.3333333333333333,0.30009920634920634,1,1.0
26253,2010-08-30,HOU,SLN,False,3,0,HOU03,Minute Maid Park,Houston,TX,28,2,0,0,0,21,4,1,0,30,7,2,0,0,16,4,1,0,29.7604,-95.3698,2281.3448196669424,0.36,0.2727313266443701,3,3.0
26298,2010-09-03,ARI,HOU,False,4,3,PHO01,Chase Field,Phoenix,AZ,38,9,2,0,0,18,8,1,0,37,5,2,1,0,19,5,4,1,33.4484,-112.074,1632.1668815292296,0.3793103448275862,0.2611169162893301,3,3.0
26345,2010-09-06,CHN,HOU,True,5,4,CHI11,Wrigley Field,Chicago,IL,39,6,2,0,1,20,5,5,0,32,5,1,0,2,15,8,1,0,41.8781,-87.6298,2336.340987950822,0.25,0.2563492063492063,4,4.0
26387,2010-09-09,HOU,LAN,False,3,2,HOU03,Minute Maid Park,Houston,TX,38,1,2,0,1,19,8,7,0,34,5,1,0,1,15,8,4,0,29.7604,-95.3698,1515.8051067847966,0.23809523809523808,0.24638658474142344,3,3.0
26535,2010-09-20,WAS,HOU,False,2,8,WAS11,Nationals Park,Washington,DC,40,7,2,0,2,20,7,2,0,37,5,1,0,0,17,10,4,0,38.9072,-77.0369,1961.0920236343343,0.2413793103448276,0.2562582891246684,8,8.0
26588,2010-09-24,PIT,HOU,False,7,10,PIT08,PNC Park,Pittsburgh,PA,46,13,2,0,0,17,10,4,0,40,5,2,1,1,25,2,4,0,40.4406,-79.9959,305.2694089073363,0.46875,0.33844461697722567,10,10.0
26640,2010-09-28,CIN,HOU,False,3,2,CIN09,Great American Ballpark,Cincinnati,OH,34,7,0,0,0,14,12,1,0,34,4,1,0,1,14,9,4,1,39.1031,-84.512,413.56383279700407,0.3333333333333333,0.2376543209876543,2,2.0
26685,2010-10-01,HOU,CHN,False,0,2,HOU03,Minute Maid Park,Houston,TX,41,4,2,0,0,21,6,8,0,33,5,2,0,0,20,5,1,0,29.7604,-95.3698,1436.8750340214951,0.25925925925925924,0.2391975308641975,0,0.0
26731,2011-04-01,PHI,HOU,True,5,4,PHI13,Citizens Bank Park,Philadelphia,PA,38,7,1,1,0,20,8,1,0,36,9,1,0,0,23,0,3,0,39.9526,-75.1652,2156.2708671970017,0.3103448275862069,0.26278893520272834,4,4.0
26774,2011-04-05,CIN,HOU,False,8,2,CIN09,Great American Ballpark,Cincinnati,OH,35,4,1,0,0,20,7,2,1,40,9,1,0,0,19,5,5,1,39.1031,-84.512,806.8066985449882,0.2,0.28444444444444444,2,2.0
26813,2011-04-08,HOU,FLO,False,3,4,HOU03,Minute Maid Park,Houston,TX,39,10,3,0,1,22,2,0,1,35,6,2,0,2,22,3,0,0,29.7604,-95.3698,1436.8750340214951,0.2,0.30673739512663695,3,3.0
26962,2011-04-19,NYN,HOU,False,1,6,NYC20,Citi Field,New York,NY,42,10,1,0,0,18,7,6,0,35,1,2,0,1,20,8,3,0,40.7128,-74.006,2281.3448196669424,0.3793103448275862,0.28760894278135657,6,6.0
27001,2011-04-22,MIL,HOU,False,14,7,MIL06,Miller Park,Milwaukee,WI,43,11,2,1,0,18,9,1,1,47,12,2,0,3,15,6,8,1,43.0389,-87.9065,1178.1038277848047,0.4375,0.3109567901234568,7,7.0
27053,2011-04-26,HOU,SLN,False,6,5,HOU03,Minute Maid Park,Houston,TX,43,4,6,1,0,19,8,4,1,41,13,0,0,1,16,8,3,0,29.7604,-95.3698,1618.8722925866018,0.41379310344827586,0.2976083326579953,6,6.0
27144,2011-05-03,CIN,HOU,False,4,10,CIN09,Great American Ballpark,Cincinnati,OH,43,6,4,1,2,18,9,3,0,38,7,2,0,0,20,6,3,0,39.1031,-84.512,1436.8750340214951,0.3103448275862069,0.2958066421334787,10,10.0
27189,2011-05-06,PIT,HOU,False,2,3,PIT08,PNC Park,Pittsburgh,PA,40,8,1,0,0,20,6,5,0,33,2,2,0,1,20,5,3,0,40.4406,-79.9959,413.56383279700407,0.3103448275862069,0.2723253757736516,3,3.0
27232,2011-05-09,HOU,CIN,False,1,6,HOU03,Minute Maid Park,Houston,TX,42,9,1,0,2,18,9,3,0,37,6,1,1,1,19,7,1,1,29.7604,-95.3698,1829.8898379267123,0.25925925925925924,0.27138104736805385,1,1.0
27316,2011-05-16,ATL,HOU,False,3,2,ATL02,Turner Field,Atlanta,GA,33,2,1,0,1,13,15,1,0,37,9,0,0,0,15,8,5,0,33.749,-84.388,1128.2636558355653,0.125,0.1625,2,2.0
27348,2011-05-18,SLN,HOU,False,5,1,STL10,Busch Stadium III,St. Louis,MO,32,5,1,0,0,21,4,1,0,36,8,2,0,0,15,6,4,1,38.627,-90.1994,752.1288136986674,0.2222222222222222,0.2264957264957265,1,1.0
27385,2011-05-20,TOR,HOU,False,2,5,TOR02,Rogers Centre,Toronto,ONT,38,8,1,0,1,16,8,3,1,37,6,4,0,0,16,9,2,0,43.6532,-79.3832,1063.001905175094,0.32,0.33761904761904765,5,5.0
27416,2011-05-23,HOU,LAN,False,4,3,HOU03,Minute Maid Park,Houston,TX,35,5,1,0,1,18,6,4,0,39,6,3,0,0,15,10,4,1,29.7604,-95.3698,2094.2925415277227,0.375,0.26846646121383755,4,4.0
27511,2011-05-30,CHN,HOU,True,7,12,CHI11,Wrigley Field,Chicago,IL,45,7,4,1,4,21,6,2,0,42,6,1,2,1,21,6,4,1,41.8781,-87.6298,1515.8051067847966,0.24242424242424243,0.2945580808080808,12,12.0
27556,2011-06-02,SDN,HOU,False,4,7,SAN02,Petco Park,San Diego,CA,45,8,2,0,1,20,8,4,2,36,5,1,0,0,18,9,3,0,32.7157,-117.1611,2786.6669583621397,0.3,0.26607142857142857,7,7.0
27619,2011-06-07,HOU,SLN,False,4,7,HOU03,Minute Maid Park,Houston,TX,38,5,2,0,2,19,8,2,0,44,6,3,0,1,19,7,7,1,29.7604,-95.3698,2093.8537196175917,0.2857142857142857,0.3044361856174516,4,4.0
27761,2011-06-17,LAN,HOU,False,3,7,LOS03,Dodger Stadium,Los Angeles,CA,41,7,4,0,0,22,4,4,0,32,3,0,0,1,21,6,1,0,34.0522,-118.2437,2206.264028358936,0.3333333333333333,0.28691358024691355,7,7.0
27810,2011-06-20,TEX,HOU,False,8,3,ARL02,Rangers Ballpark in Arlington,Arlington,TX,36,6,1,0,0,21,5,3,0,38,8,2,1,1,19,6,1,0,32.7357,-97.1081,1964.1346040171882,0.25,0.2811850311850312,3,3.0
